index,Salary
0,0.13832675619344864
1,0.2705733230594296
2,0.05601501041005574
3,0.06651555716954574
4,0.14621355538818245
5,0.087937627287113
6,0.4913122499356588
7,0.0681472327745793
8,0.07964125243228455
9,0.16685233155073598
10,0.11454670071678535
11,0.06017271996559305
12,0.3434964233011135
13,0.24399137099337506
14,0.11405240581471421
15,0.1884548414682224
16,0.0583952757518414
17,0.4898095602361322
18,0.2604008931166448
19,0.0612315458732962
20,0.20817970930621987
21,0.0690427857911651
22,0.060276897249002245
23,0.06369241122104465
24,0.1642903128290618
25,0.11142970569608165
26,0.09077800067655355
27,0.1037924011047941
28,0.0557322653011926
29,0.1089009737459335
30,0.08295738287170545
31,0.48019998879998393
32,0.14985289271585595
33,0.09517824785009925
34,0.09317513932839465
35,0.2074713752758361
36,0.4962815370275959
37,0.23429641860886963
38,0.06583541839574285
39,0.1209517658285083
40,0.4364285954704138
41,0.34459689328821674
42,0.11950057637937464
43,0.2462517953670071
44,0.2173047743000184
45,0.0869522140755061
46,0.2576767071158265
47,0.14196558235029044
48,0.0736226576022721
49,0.488601514508598
50,0.49070587109000685
51,0.12627163292456545
52,0.132941533502842
53,0.14094389718255454
54,0.057234063499248894
55,0.1351133525030947
56,0.16846742527727604
57,0.0703792374798682
58,0.236041635523705
59,0.1555375999807173
60,0.4920488704516338
61,0.05647182882468055
62,0.2384389751582475
63,0.4192059612497945
64,0.16653437746118346
65,0.18184489818946345
66,0.13155773301124404
67,0.14098256393768832
68,0.18195266611494734
69,0.06770209179449871
70,0.22059349701502104
71,0.4914871903285585
72,0.2563352231011615
73,0.12952003136709778
74,0.12924991901911
75,0.1372715268351916
76,0.12700755819054285
77,0.06224739420189045
78,0.058316340486744944
79,0.1259437673079268
80,0.08541470422850314
81,0.1619420294228855
82,0.09940844651500805
83,0.2182946382791075
84,0.07374655841528435
85,0.08556788946829186
86,0.0793987542310926
87,0.14971593726634164
88,0.2275670619397695
89,0.07423471638289064
90,0.05658542963311995
91,0.0835535341366494
92,0.4957897758743294
93,0.0947039962983893
94,0.10042775952745779
95,0.117019677432997
96,0.0692486356192559
97,0.2308795323974184
98,0.1389298769114112
99,0.16610090686486798
100,0.07954088635508405
101,0.33257953059246115
102,0.1908697336150828
103,0.09013247069816566
104,0.1447159357273574
105,0.061585146506019
106,0.06477416330302385
107,0.12461236704579304
108,0.2352248299309857
109,0.14141325996342663
110,0.11634780546565535
111,0.485932783917435
112,0.07070105708742755
113,0.33055495488115916
114,0.08271864832404065
115,0.11984349741068424
116,0.11953689581810435
117,0.1419986159131591
118,0.0889278134405853
119,0.09275963063268775
120,0.1181724181175246
121,0.3410435495088293
122,0.49478560064785293
123,0.0924371821762196
124,0.14020805783929854
125,0.06286249466367055
126,0.056313567154405754
127,0.12020255307113195
128,0.3110702758838253
129,0.2852369044957601
130,0.3730459753212138
131,0.07653903920734825
132,0.11221673418162575
133,0.24828264421405866
134,0.48853862985369384
135,0.2700204346455972
136,0.3248450330993744
137,0.07777290622485475
138,0.054710550001133604
139,0.08790735270541811
140,0.4356935609258495
141,0.09742821088819185
142,0.07339127461360564
143,0.053489377749573144
144,0.0996477032075284
145,0.1088137857287867
146,0.0885948537042045
147,0.06690342408585175
148,0.0508085028416361
149,0.25487088725858636
150,0.4856219826750496
151,0.06359618678316885
152,0.0714729020736994
153,0.4783788345281958
154,0.164754070477417
155,0.26077307087700097
156,0.11648841497097345
157,0.13407710401857936
158,0.13560805733266076
159,0.0549876716491485
160,0.09741272563668879
161,0.06590624873612065
162,0.1249231299452059
163,0.475859371297846
164,0.05957113262890755
165,0.3143349434977347
166,0.27154819973908206
167,0.1095607838939054
168,0.3864199034340671
169,0.1925446107377688
170,0.06464373662974415
171,0.06320207622682675
172,0.0612973447179526
173,0.0706565777437721
174,0.0574329244232263
175,0.29516342275697705
176,0.089965925360817
177,0.0716047801702026
178,0.14455659213310829
179,0.1840370734000557
180,0.07792307231736076
181,0.39068087030605425
182,0.4039617196514852
183,0.2698892433978764
184,0.35464108254917814
185,0.0808649774766208
