index,0,1,2
26457,0.11232928822525325,0.16976601342269906,0.7179046983520478
26458,0.3383422260466313,0.23539007379195945,0.4262677001614093
26459,0.039730242088000835,0.07078922384542102,0.8894805340665781
26460,0.05232180408294582,0.07814194697634794,0.8695362489407061
26461,0.08327610319020264,0.20825971471617474,0.7084641820936228
26462,0.050866951739543136,0.13489431238331168,0.8142387358771452
26463,0.6092827104314543,0.3723815717279947,0.018335717840550995
26464,0.05041421221169644,0.08755376702904885,0.8620320207592547
26465,0.06736451465133467,0.090835159153646,0.8418003261950194
26466,0.06274041101921604,0.2635390996056801,0.6737204893751038
26467,0.12341017722295813,0.11016256742670248,0.7664272553503395
26468,0.037687753353049074,0.08307177250887762,0.8792404741380733
26469,0.5795811565254219,0.08957735522342691,0.3308414882511513
26470,0.06970793747327003,0.44527306505865694,0.4850189974680729
26471,0.09756072977910323,0.13537333263570697,0.7670659375851898
26472,0.06365707190882235,0.298700245542578,0.6376426825485997
26473,0.042178524717331446,0.07379590668963247,0.884025568593036
26474,0.3291162377414696,0.6517962136548565,0.01908754860367392
26475,0.32254345178615246,0.16817289371471295,0.5092836544991345
26476,0.036322371398832785,0.0806127141713238,0.8830649144298434
26477,0.1904083962050336,0.21795467170487512,0.5916369320900913
26478,0.06357451161737204,0.08972211276270135,0.8467033756199266
26479,0.040194888772679266,0.0783117133728481,0.8814933978544728
26480,0.05890436443950908,0.07106474746882815,0.8700308880916626
26481,0.06763614509903332,0.23992117776354627,0.6924426771374204
26482,0.12248647251501917,0.08727668804522257,0.7902368394397583
26483,0.051858566029308654,0.1224964650956995,0.8256449688749918
26484,0.07527478728782319,0.14301865062613706,0.7817065620860398
26485,0.039544599417814935,0.07205111156619806,0.8884042890159871
26486,0.07502285019321625,0.14664142717084244,0.7783357226359413
26487,0.07490972460218821,0.09996204556768189,0.8251282298301298
26488,0.34133089935913463,0.6218287182248976,0.03684038241596773
26489,0.06730885141029869,0.23289154148655847,0.6997996071031428
26490,0.07484579193207347,0.1207579852404421,0.8043962228274845
26491,0.054368154350434905,0.13311356547933498,0.8125182801702301
